run_id,fuel_type_requested,site_id,site_name,brand_name,address_line1,suburb,postcode,state,latitude,longitude,driveway_service,is_closed_now,is_closed_all_day_tomorrow,manned,membership_required,operates_24_7,product_short_name,price_today,price_tomorrow,delta_abs
20260327T174521Z,DSL,2108,Shell Reddy Express Palmyra,REX,80 Carrington St,PALMYRA,6157,WA,-32.047319,115.779904,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2181,Shell Reddy Express Perth,REX,480 William St,PERTH,6000,WA,-31.940953,115.863904,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2128,Caltex South Hedland,CAL,1 Altitude Ave,PORT HEDLAND,6721,WA,-20.371697,118.611974,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2292,BP Ravensthorpe,BP,47 Morgans St,RAVENSTHORPE,6346,WA,-33.581601,120.044806,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2100,Shell Reddy Express Scarborough,REX,205 West Coast Hwy,SCARBOROUGH,6019,WA,-31.892841,115.757287,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2245,Shell Reddy Express Westfield,REX,88 Champion Dr,SEVILLE GROVE,6112,WA,-32.130396,116.000966,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2241,Shell Reddy Express South Perth,REX,3 Canning Hwy,SOUTH PERTH,6151,WA,-31.974773,115.881635,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2231,Shell Reddy Express Southern River,REX,216 Lakey St,SOUTHERN RIVER,6110,WA,-32.103521,115.934721,None,False,False,True,False,False,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2270,Astron Swanbourne,AST,2 Servetus St,SWANBOURNE,6010,WA,-31.983608,115.767278,Conditional,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2102,Shell Reddy Express Upper Swan Roadhouse,REX,1333 Great Northern Hwy,UPPER SWAN,6069,WA,-31.774597,116.025849,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2126,Shell Reddy Express Vasse,REX,2 Napoleon Prom,VASSE,6280,WA,-33.675175,115.251206,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2154,Shell Reddy Express Bunbury Outbound,REX,9850 Forrest Hwy,VITTORIA,6230,WA,-33.334477,115.682266,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2249,Shell Reddy Express Waikiki,REX,1-9 Gnangara Dr,WAIKIKI,6169,WA,-32.315121,115.753183,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2289,Metro Wangara,MET,79 Gnangara Rd,WANGARA,6065,WA,-31.801903,115.827519,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2194,Shell Reddy Express Wangara,REX,1 Niche Pde,WANGARA,6065,WA,-31.791963,115.852478,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2228,Metro Wanneroo,MET,994 Wanneroo Rd,WANNEROO,6065,WA,-31.748986,115.801954,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2277,Shell Reddy Express Wanneroo Pearsall,REX,621 Wanneroo Rd,WANNEROO,6065,WA,-31.780031,115.808184,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2339,Waroona Roadhouse,CAL,32 South Western Hwy,WAROONA,6215,WA,-32.839973,115.920518,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2133,Shell Reddy Express Warwick,REX,274 Erindale Rd,WARWICK,6024,WA,-31.844434,115.812742,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,1304,BP Wedgefield OPT,BP,1 Hematite Dr,WEDGEFIELD,6721,WA,-20.375323,118.596136,None,False,False,False,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2144,Shell Reddy Express Wembley,REX,337 Cambridge St,WEMBLEY,6014,WA,-31.941023,115.811858,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,1320,Eagle West Kalgoorlie Truckstop,EA,2 Brinsden Rd,WEST KALGOORLIE,6430,WA,-30.777107,121.431253,None,False,False,False,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2107,Shell Reddy Express West Perth,REX,30 Thomas St,WEST PERTH,6005,WA,-31.945494,115.839719,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2148,Shell Reddy Express Willetton,REX,239-247 High Rd,WILLETTON,6155,WA,-32.039109,115.893756,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2278,Shell Reddy Express Wonthella,REX,115 North West Coastal Hwy,WONTHELLA,6530,WA,-28.76928,114.624398,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2323,OMG Metro Yangebup,OMM,109 Barrington St,YANGEBUP,6164,WA,-32.116891,115.795446,None,False,False,True,False,False,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,1838,Ampol Karratha Diesel Stop,AMP,1540 Anderson Rd,KARRATHA INDUSTRIAL ESTATE,6714,WA,-20.775089,116.868642,None,False,False,False,False,True,DSL,320.9,320.9,0.0
20260327T174521Z,DSL,810,Meekatharra Caravan Park,IND,119 Main St,MEEKATHARRA,6642,WA,-26.596261,118.493318,None,False,True,True,False,False,DSL,320.9,,
20260327T174521Z,DSL,811,Meekatharra Corner Store,BP,16 Main St,MEEKATHARRA,6642,WA,-26.591283,118.496475,Conditional,False,False,True,False,False,DSL,320.9,320.9,0.0
20260327T174521Z,DSL,2272,Northcliffe Newsagent & General Store,IND,55 Zamia St,NORTHCLIFFE,6262,WA,-34.632763,116.123242,Conditional,False,False,True,False,False,DSL,320.9,320.9,0.0
20260327T174521Z,DSL,989,Phoenix Barlee St,IND,31 Barlee St,BUSSELTON,6280,WA,-33.660561,115.345856,None,False,False,False,False,True,DSL,321.0,321.0,0.0
20260327T174521Z,DSL,2331,Dardanup Garage & Service Station,IND,11 Charlotte St,DARDANUP,6236,WA,-33.399501,115.754498,None,False,False,False,False,True,DSL,321.0,321.0,0.0
20260327T174521Z,DSL,2138,Caltex Kelmscott,CAL,2907 Albany Hwy,KELMSCOTT,6111,WA,-32.118708,116.016589,Conditional,False,False,True,False,True,DSL,321.9,321.9,0.0
20260327T174521Z,DSL,1280,BP Newman South,BP,101 Great Northern Hwy,NEWMAN,6753,WA,-23.453756,119.797495,None,False,False,True,False,True,DSL,321.9,321.9,0.0
20260327T174521Z,DSL,1828,Ampol Foodary Norseman,AMP,1 Princep St,NORSEMAN,6443,WA,-32.189702,121.778466,None,False,False,True,False,True,DSL,321.9,321.9,0.0
20260327T174521Z,DSL,1822,Walpole IGA Pioneer Store,AMP,10 Nockolds St,WALPOLE,6398,WA,-34.976498,116.730471,Conditional,False,False,True,False,True,DSL,322.0,322.0,0.0
20260327T174521Z,DSL,2177,Dunning's KCD Fuels,DUN,520 Robinson St,KINGSFORD,6701,WA,-24.865224,113.694049,Full,False,False,True,False,True,DSL,322.5,326.5,4.0
20260327T174521Z,DSL,1376,Maisey Fuels Rudds Gully,MSF,512 Rudds Gully Rd,NARNGULU,6532,WA,-28.823606,114.690221,None,False,False,False,False,True,DSL,322.8,322.8,0.0
20260327T174521Z,DSL,1911,Maisey Fuels Flores Road,MSF,83 Flores Rd,WEBBERTON,6530,WA,-28.756027,114.630711,None,False,False,False,False,True,DSL,322.8,322.8,0.0
20260327T174521Z,DSL,2295,Astron Boulder Kalgoorlie,AST,26 Davis St,BOULDER,6432,WA,-30.778416,121.488963,None,False,False,True,False,False,DSL,322.9,327.9,5.0
20260327T174521Z,DSL,1278,BP Carnarvon,BP,1134 North West Coastal Hwy,BROWN RANGE,6701,WA,-24.862096,113.712947,None,False,False,True,False,True,DSL,322.9,322.9,0.0
20260327T174521Z,DSL,1824,Ampol Collie,AMP,124 Throssell St,COLLIE,6225,WA,-33.359719,116.152771,None,False,True,True,False,False,DSL,322.9,,
20260327T174521Z,DSL,1353,Dunning's Carnarvon,SHL,125 Robinson St,MORGANTOWN,6701,WA,-24.877871,113.660789,None,False,True,True,False,False,DSL,322.9,,
20260327T174521Z,DSL,1795,BP Walpole,BP,18 Nockolds St,WALPOLE,6398,WA,-34.976376,116.731257,None,False,True,True,False,False,DSL,322.9,,
20260327T174521Z,DSL,2264,Petro Fuels Munglinup,PFL,16 Tubada St,MUNGLINUP,6450,WA,-33.704968,120.860755,None,False,True,True,False,False,DSL,324.5,,
20260327T174521Z,DSL,2262,Dwellingup BP,BP,48 McLarty St,DWELLINGUP,6213,WA,-32.714003,116.062545,None,False,True,True,False,False,DSL,324.7,,
20260327T174521Z,DSL,2039,Greenbushes Roadhouse,PHX,28 Blackwood Rd,GREENBUSHES,6254,WA,-33.848451,116.059037,None,False,False,True,False,False,DSL,324.7,324.7,0.0
20260327T174521Z,DSL,2345,Ampol Binningup,AMP,21 Coronation Dr,BINNINGUP,6233,WA,-33.149621,115.688353,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2188,Shell Reddy Express Boulder,REX,35 Frank St,BOULDER,6432,WA,-30.767542,121.484457,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2173,Shell Reddy Express Dampier,REX,47 Church Rd,DAMPIER,6713,WA,-20.665198,116.706964,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2190,Shell Reddy Express Esperance,REX,25 Andrew St,ESPERANCE,6450,WA,-33.861134,121.890607,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,1850,Ampol Fitzroy Crossing Diesel Stop,AMP,53 Emanuel Way,FITZROY CROSSING,6765,WA,-18.198737,125.56923,None,False,False,False,False,True,DSL,324.9,329.9,5.0
20260327T174521Z,DSL,2089,BP Fitzroy Crossing,BP,Lot 315 Great Northern Hwy,FITZROY CROSSING,6765,WA,-18.196698,125.565139,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2330,Shell Gidgegannup,SHL,2095 Toodyay Rd,GIDGEGANNUP,6083,WA,-31.793258,116.194092,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2326,IOR Kununurra,IOR,Lots 4-5 Stockman Rd,KUNUNURRA,6743,WA,-15.79724,128.76408,None,False,False,True,False,True,DSL,324.9,330.3,5.4
20260327T174521Z,DSL,2167,Shell Reddy Express Kununurra Roadhouse,REX,17 Poinciana St,KUNUNURRA,6743,WA,-15.780723,128.731886,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2153,Shell Reddy Express Meekatharra Roadhouse,REX,Lot 821 Main St,MEEKATHARRA,6642,WA,-26.598382,118.491349,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,1760,Ampol Newman Diesel Stop,AMP,131 Welsh Dr,NEWMAN,6753,WA,-23.369118,119.729047,None,False,False,False,False,True,DSL,324.9,324.9,0.0
20260327T174521Z,DSL,2156,Shell Reddy Express Port Hedland,REX,Lot 2065 Wilson St,PORT HEDLAND,6721,WA,-20.311786,118.606193,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,1835,OTR Roleystone,CAL,770 Brookton Hwy,ROLEYSTONE,6111,WA,-32.115893,116.083267,None,False,False,True,False,True,DSL,324.9,327.9,3.0
20260327T174521Z,DSL,2170,Shell Reddy Express Karratha Travel & Truck,REX,6 Madigan Rd,STOVE HILL,6714,WA,-20.794671,116.777474,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2160,Shell Reddy Express South Hedland Roadhouse,REX,Lot 5553 Great Northern Hwy,WEDGEFIELD,6721,WA,-20.373797,118.607282,None,False,True,True,False,False,DSL,324.9,,
20260327T174521Z,DSL,2349,Manypeaks Store,BP,43738 South Coast Hwy,MANYPEAKS,6328,WA,-34.838415,118.171978,None,False,True,True,False,False,DSL,325.0,,
20260327T174521Z,DSL,2282,Youngs Siding General Store,BP,19 Station St,YOUNGS SIDING,6330,WA,-35.013199,117.522851,None,False,True,True,False,False,DSL,325.5,,
20260327T174521Z,DSL,1843,Refuel Australia - Dalwallinu,AMP,2 Clinch Rd,DALWALLINU,6609,WA,-30.273695,116.664962,None,False,False,False,False,True,DSL,325.8,325.8,0.0
20260327T174521Z,DSL,784,Exmouth Fuel Supplies,IND,2 Huston St,EXMOUTH,6707,WA,-21.93701,114.126243,Full,False,True,True,False,False,DSL,325.8,,
20260327T174521Z,DSL,1847,Refuel Australia - Port Hedland,AMP,Lot 3 Great Northern Hwy,PORT HEDLAND,6721,WA,-20.375923,118.634024,None,False,False,True,False,True,DSL,325.8,325.8,0.0
20260327T174521Z,DSL,1344,BP Derby Depot (Recharge Petroleum),BP,19 Rodgers St,DERBY,6728,WA,-17.32707,123.65181,None,False,False,False,False,True,DSL,325.9,329.9,4.0
20260327T174521Z,DSL,1769,WA Fuel Karratha,WAF,1031 Mardie Rd,KARRATHA INDUSTRIAL ESTATE,6714,WA,-20.776485,116.861546,None,False,False,False,False,True,DSL,325.9,325.9,0.0
20260327T174521Z,DSL,984,Bakers Food and Fuel,LIB,46458 South Coast Hwy,KING RIVER,6330,WA,-34.928763,117.915201,Conditional,False,True,True,False,False,DSL,326.0,,
20260327T174521Z,DSL,838,Dunning's Newman,SHL,21 Willis St,NEWMAN,6753,WA,-23.37047,119.732524,None,False,False,True,False,True,DSL,326.5,333.5,7.0
20260327T174521Z,DSL,1869,Refuel Carnarvon Truck Stop,AMP,1014 North West Coastal Hwy,BROWN RANGE,6701,WA,-24.862809,113.701954,None,False,False,False,False,True,DSL,326.8,326.8,0.0
20260327T174521Z,DSL,1841,Refuel Australia - Carnarvon,AMP,40 Harbour Rd,GREYS PLAIN,6701,WA,-24.88287,113.701352,None,False,False,False,False,True,DSL,326.8,326.8,0.0
20260327T174521Z,DSL,1411,BP Derby,BP,138 Loch St,DERBY,6728,WA,-17.309469,123.647107,None,False,False,True,False,False,DSL,328.9,332.9,4.0
20260327T174521Z,DSL,2271,Derby Fuels,SHL,46 Clarendon St,DERBY,6728,WA,-17.30519,123.629583,None,False,False,True,False,True,DSL,329.5,329.5,0.0
20260327T174521Z,DSL,2055,BP Wubin,BP,80-82 Great Northern Hwy,WUBIN,6612,WA,-30.107682,116.632863,None,False,True,True,False,False,DSL,329.5,,
20260327T174521Z,DSL,2212,Bodallin Roadhouse,PER,57 Corboy St,BODALLIN,6424,WA,-31.370295,118.856169,None,False,False,False,False,True,DSL,329.9,325.9,-4.0
20260327T174521Z,DSL,2161,Shell Reddy Express Broome,REX,19 Napier Tce,BROOME,6725,WA,-17.955401,122.241773,None,False,True,True,False,False,DSL,329.9,,
20260327T174521Z,DSL,1963,GD's Brunswick Roadhouse,AMP,94 Ommaney Rd,BRUNSWICK,6224,WA,-33.259623,115.836934,Conditional,False,True,True,False,False,DSL,329.9,,
20260327T174521Z,DSL,2313,Perrys Esperance,PER,15 Hill St,CHADWICK,6450,WA,-33.835269,121.891729,None,False,False,False,False,True,DSL,329.9,325.9,-4.0
20260327T174521Z,DSL,610,Cheynes Beach Caravan Park,IND,12 Bald Island Rd,CHEYNES,6328,WA,-34.884107,118.405897,Conditional,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T174521Z,DSL,1740,One Stop Roadhouse Donnybrook,IND,51 South Western Hwy,DONNYBROOK,6239,WA,-33.57927,115.828529,None,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T174521Z,DSL,2163,Shell Reddy Express Fitzroy Crossing Roadhouse,REX,87 Great Northern Hwy,FITZROY CROSSING,6765,WA,-18.197983,125.568129,None,False,True,True,False,False,DSL,329.9,,
20260327T174521Z,DSL,2311,FDWA Carnarvon OPT,IND,59 Hudson St,GREYS PLAIN,6701,WA,-24.881594,113.698127,None,False,False,False,False,True,DSL,329.9,329.9,0.0
20260327T174521Z,DSL,2269,Hi-Way Sales & Service 1982,WAF,154 Albany Hwy,KOJONUP,6395,WA,-33.840607,117.161336,Conditional,False,False,True,False,False,DSL,329.9,339.9,10.0
20260327T174521Z,DSL,2346,OMG Metro Maddington,OMM,134 Westfield St,MADDINGTON,6109,WA,-32.053507,116.000806,None,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T174521Z,DSL,2347,OMG Metro Ocean Reef,OMM,82 Marina Bvd,OCEAN REEF,6027,WA,-31.765279,115.741009,None,False,True,True,False,False,DSL,329.9,,
20260327T174521Z,DSL,616,53 Mile Roadhouse,UTD,31 South Western Hwy,PINJARRA,6208,WA,-32.625304,115.881434,None,False,False,True,False,False,DSL,329.9,329.9,0.0
20260327T174521Z,DSL,1780,Elleker General Store,PUM,1309 Lower Denmark Rd,ELLEKER,6330,WA,-35.008551,117.724325,None,False,True,True,False,False,DSL,330.8,,
20260327T174521Z,DSL,1842,Refuel Australia - DMW Supplies,AMP,39 Moreton Tce,DONGARA,6525,WA,-29.251118,114.935197,None,False,False,True,False,True,DSL,331.8,331.8,0.0
20260327T174521Z,DSL,1319,FDWA Cunderdin,IND,67 Lundy Ave,CUNDERDIN,6407,WA,-31.6497,117.241671,None,False,False,False,False,True,DSL,332.0,332.0,0.0
20260327T174521Z,DSL,778,BP Norseman,BP,Lot 2 Eyre Hwy,NORSEMAN,6443,WA,-32.185561,121.779196,None,False,False,True,False,True,DSL,335.1,335.1,0.0
20260327T174521Z,DSL,1746,Refuel Australia - Meekatharra,AMP,81 Oliver St,MEEKATHARRA,6642,WA,-26.5948182,118.4994851,None,False,False,False,False,True,DSL,335.8,335.8,0.0
20260327T174521Z,DSL,1414,Smart Mart Newman,SHL,Lot 1 Newman Dr,NEWMAN,6753,WA,-23.350712,119.741127,None,False,True,True,False,False,DSL,335.9,,
20260327T174521Z,DSL,1968,Moonyoonooka Store,AMP,753 Geraldton-Mt Magnet Rd,MOONYOONOOKA,6532,WA,-28.782191,114.72233,Full,False,True,True,False,False,DSL,337.0,,
20260327T174521Z,DSL,771,Balingup Liquor & General Store,IND,12 Bridgetown Rd,BALINGUP,6253,WA,-33.783927,115.98395,None,False,False,True,False,False,DSL,,,
20260327T174521Z,DSL,1176,Harbour Rd Truckstop,BP,213 Harbour Rd,CHADWICK,6450,WA,-33.832171,121.894287,None,False,False,False,False,True,DSL,,,
20260327T174521Z,DSL,2309,WFG Shell Esperance OPT,SHL,209 Harbour Rd (entrance via Fairfield St),CHADWICK,6450,WA,-33.83235,121.8937,None,False,False,False,False,True,DSL,,,
20260327T174521Z,DSL,2082,Ampol Foodary Exmouth,AMP,77 Maidstone Cr,EXMOUTH,6707,WA,-21.93262,114.127723,None,False,True,True,False,False,DSL,,,
20260327T174521Z,DSL,1366,Ampol Foodary Gelorup,AMP,39 Bussell Hwy,GELORUP,6230,WA,-33.393066,115.641528,None,False,False,True,False,True,DSL,,,
20260327T174521Z,DSL,1076,Geographe IGA,LIB,328 Marine Tce,GEOGRAPHE,6280,WA,-33.637987,115.37639,Conditional,False,True,True,False,False,DSL,,,
20260327T174521Z,DSL,1627,Ampol Foodary Gosnells North,AMP,2100 Albany Hwy,GOSNELLS,6110,WA,-32.064148,115.999536,None,False,False,True,False,True,DSL,,,
20260327T174521Z,DSL,1327,Hills Emporio,IND,1615 Canning Rd,KARRAGULLEN,6111,WA,-32.086273,116.115545,None,False,True,True,False,False,DSL,,,
20260327T174521Z,DSL,2171,Shell Reddy Express Karratha,REX,13 Searipple Rd,KARRATHA,6714,WA,-20.735525,116.849126,None,False,False,True,False,True,DSL,,,
20260327T174521Z,DSL,1744,Ampol Foodary Kewdale,AMP,2 Fenton St,KEWDALE,6105,WA,-31.98365,115.955901,None,False,False,True,False,True,DSL,,,
20260327T174521Z,DSL,1809,Ampol Foodary Carnarvon,AMP,595 Robinson St,KINGSFORD,6701,WA,-24.862266,113.701162,None,False,True,True,False,False,DSL,,,
20260327T174521Z,DSL,1365,Shell Geraldton Truckstop,SHL,102 Deepdale Rd,MERU,6530,WA,-28.792848,114.690973,None,False,False,False,False,True,DSL,,,
20260327T174521Z,DSL,1101,Mt Barker Fuel Services,IND,48 Lowood Rd,MOUNT BARKER,6324,WA,-34.632214,117.663471,None,False,False,False,False,True,DSL,,,
20260327T174521Z,DSL,1403,Yarrumba Service Station,LIB,21 Jose St,MULLEWA,6630,WA,-28.539841,115.511837,Conditional,False,True,True,False,False,DSL,,,
20260327T174521Z,DSL,1948,Condello's Liquor Waterloo,PHX,14755 South Western Hwy,PICTON EAST,6229,WA,-33.339593,115.723288,None,False,False,True,False,False,DSL,,,
20260327T174521Z,DSL,2336,S-Bend Caravan Park,LIB,27 Company Rd,SOUTH GREENOUGH,6528,WA,-28.984502,114.774161,None,False,True,True,False,False,DSL,,,
20260327T174521Z,DSL,992,Walkaway General Store,IND,1 Evans Rd,WALKAWAY,6528,WA,-28.940137,114.801816,Conditional,False,False,True,False,False,DSL,,,
20260327T174521Z,DSL,369,De Rosa's Highway Motors,IND,8222 South Western Hwy,WAROONA,6215,WA,-32.835836,115.917882,Conditional,False,False,True,False,False,DSL,,,
20260327T174521Z,DSL,1802,Ampol Albany Diesel Stop,AMP,634 Menang Dr,WILLYUNG,6330,WA,-34.959873,117.886725,None,False,False,True,False,True,DSL,,,
